<http://www.wikidata.org/entity/Q60376733> <http://www.wikidata.org/prop/direct/P625> "Point(86.8791 23.46393)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376735> <http://www.wikidata.org/prop/direct/P5140> "Point(86.89035 23.4689)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376735> <http://www.wikidata.org/prop/direct/P625> "Point(86.88983 23.46844)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376743> <http://www.wikidata.org/prop/direct/P5140> "Point(86.89757 23.47215)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376743> <http://www.wikidata.org/prop/direct/P625> "Point(86.89709 23.46955)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376750> <http://www.wikidata.org/prop/direct/P5140> "Point(86.92181 23.46359)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376750> <http://www.wikidata.org/prop/direct/P625> "Point(86.92357 23.46379)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376754> <http://www.wikidata.org/prop/direct/P5140> "Point(86.917 23.44805)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376754> <http://www.wikidata.org/prop/direct/P625> "Point(86.91733 23.44625)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376765> <http://www.wikidata.org/prop/direct/P5140> "Point(86.89512 23.4288)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376765> <http://www.wikidata.org/prop/direct/P625> "Point(86.89617 23.42958)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376769> <http://www.wikidata.org/prop/direct/P5140> "Point(86.90284 23.40938)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376769> <http://www.wikidata.org/prop/direct/P625> "Point(86.90266 23.40848)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376774> <http://www.wikidata.org/prop/direct/P625> "Point(5.769109 44.9228815)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376777> <http://www.wikidata.org/prop/direct/P5140> "Point(86.87128 23.41885)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376777> <http://www.wikidata.org/prop/direct/P625> "Point(86.87069 23.41823)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376783> <http://www.wikidata.org/prop/direct/P5140> "Point(86.86808 23.39929)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376783> <http://www.wikidata.org/prop/direct/P625> "Point(86.86506 23.39856)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376814> <http://www.wikidata.org/prop/direct/P5140> "Point(86.95593 23.36972)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376814> <http://www.wikidata.org/prop/direct/P625> "Point(86.95601 23.36863)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376828> <http://www.wikidata.org/prop/direct/P5140> "Point(86.93916 23.3891)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376828> <http://www.wikidata.org/prop/direct/P625> "Point(86.93958 23.39002)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376831> <http://www.wikidata.org/prop/direct/P625> "Point(7.231311 47.800208)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376849> <http://www.wikidata.org/prop/direct/P5140> "Point(86.97058 23.39129)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376849> <http://www.wikidata.org/prop/direct/P625> "Point(86.96965 23.39189)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376862> <http://www.wikidata.org/prop/direct/P5140> "Point(87.00364 23.37367)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376862> <http://www.wikidata.org/prop/direct/P625> "Point(87.00428 23.37341)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376903> <http://www.wikidata.org/prop/direct/P5140> "Point(86.96494 23.30583)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376903> <http://www.wikidata.org/prop/direct/P625> "Point(86.96516 23.30526)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376921> <http://www.wikidata.org/prop/direct/P625> "Point(-3.175579 48.565538)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376922> <http://www.wikidata.org/prop/direct/P5140> "Point(86.922 23.31154)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376922> <http://www.wikidata.org/prop/direct/P625> "Point(86.92129 23.31323)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376930> <http://www.wikidata.org/prop/direct/P5140> "Point(86.91515 23.34917)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376930> <http://www.wikidata.org/prop/direct/P625> "Point(86.91537 23.3493)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376951> <http://www.wikidata.org/prop/direct/P5140> "Point(86.87848 23.34927)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376951> <http://www.wikidata.org/prop/direct/P625> "Point(86.87939 23.34858)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376960> <http://www.wikidata.org/prop/direct/P5140> "Point(86.8762 23.37745)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376960> <http://www.wikidata.org/prop/direct/P625> "Point(86.87722 23.37708)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376995> <http://www.wikidata.org/prop/direct/P5140> "Point(86.80129 23.32518)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60376995> <http://www.wikidata.org/prop/direct/P625> "Point(86.79972 23.32887)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377000> <http://www.wikidata.org/prop/direct/P5140> "Point(86.8009 23.3134)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377000> <http://www.wikidata.org/prop/direct/P625> "Point(86.80241 23.31248)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377012> <http://www.wikidata.org/prop/direct/P5140> "Point(86.8624 23.32922)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377012> <http://www.wikidata.org/prop/direct/P625> "Point(86.86311 23.32973)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377022> <http://www.wikidata.org/prop/direct/P625> "Point(86.88615 23.30244)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377022> <http://www.wikidata.org/prop/direct/P5140> "Point(86.88573 23.30162)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377029> <http://www.wikidata.org/prop/direct/P5140> "Point(86.82408 23.31009)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377029> <http://www.wikidata.org/prop/direct/P625> "Point(86.82496 23.30905)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377033> <http://www.wikidata.org/prop/direct/P5140> "Point(86.81031 23.29599)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377033> <http://www.wikidata.org/prop/direct/P625> "Point(86.81141 23.29524)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377035> <http://www.wikidata.org/prop/direct/P5140> "Point(86.79175 23.29453)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377035> <http://www.wikidata.org/prop/direct/P625> "Point(86.7887 23.29399)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377038> <http://www.wikidata.org/prop/direct/P5140> "Point(86.80503 23.28542)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377038> <http://www.wikidata.org/prop/direct/P625> "Point(86.80587 23.28508)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377043> <http://www.wikidata.org/prop/direct/P5140> "Point(86.82349 23.29064)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377043> <http://www.wikidata.org/prop/direct/P625> "Point(86.82507 23.28958)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377069> <http://www.wikidata.org/prop/direct/P5140> "Point(86.89311 23.24607)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377069> <http://www.wikidata.org/prop/direct/P625> "Point(86.89462 23.2461)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377071> <http://www.wikidata.org/prop/direct/P5140> "Point(86.89062 23.25842)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377071> <http://www.wikidata.org/prop/direct/P625> "Point(86.88907 23.25821)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377081> <http://www.wikidata.org/prop/direct/P5140> "Point(86.87928 23.27181)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377081> <http://www.wikidata.org/prop/direct/P625> "Point(86.87855 23.27148)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377095> <http://www.wikidata.org/prop/direct/P5140> "Point(86.83196 23.25689)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377095> <http://www.wikidata.org/prop/direct/P625> "Point(86.83248 23.25676)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377097> <http://www.wikidata.org/prop/direct/P5140> "Point(86.84293 23.2545)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377097> <http://www.wikidata.org/prop/direct/P625> "Point(86.84293 23.25599)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377103> <http://www.wikidata.org/prop/direct/P5140> "Point(86.82349 23.24822)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377103> <http://www.wikidata.org/prop/direct/P625> "Point(86.82215 23.24754)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377115> <http://www.wikidata.org/prop/direct/P625> "Point(1.719505 48.990139)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377118> <http://www.wikidata.org/prop/direct/P5140> "Point(86.86434 23.24732)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377118> <http://www.wikidata.org/prop/direct/P625> "Point(86.86633 23.24619)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377123> <http://www.wikidata.org/prop/direct/P625> "Point(86.90044 23.23652)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377123> <http://www.wikidata.org/prop/direct/P5140> "Point(86.90024 23.23637)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377129> <http://www.wikidata.org/prop/direct/P5140> "Point(86.86466 23.22773)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377129> <http://www.wikidata.org/prop/direct/P625> "Point(86.86429 23.22668)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377145> <http://www.wikidata.org/prop/direct/P5140> "Point(86.86719 23.20382)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377145> <http://www.wikidata.org/prop/direct/P625> "Point(86.86698 23.20419)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377147> <http://www.wikidata.org/prop/direct/P625> "Point(-2.33944 47.7)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377167> <http://www.wikidata.org/prop/direct/P5140> "Point(86.90151 23.18548)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377167> <http://www.wikidata.org/prop/direct/P625> "Point(86.90158 23.18554)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377169> <http://www.wikidata.org/prop/direct/P5140> "Point(86.80114 23.26399)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377169> <http://www.wikidata.org/prop/direct/P625> "Point(86.80064 23.26424)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377179> <http://www.wikidata.org/prop/direct/P5140> "Point(86.78609 23.24574)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377179> <http://www.wikidata.org/prop/direct/P625> "Point(86.78578 23.24589)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377229> <http://www.wikidata.org/prop/direct/P5140> "Point(86.78302 23.18101)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377229> <http://www.wikidata.org/prop/direct/P625> "Point(86.78314 23.18149)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377234> <http://www.wikidata.org/prop/direct/P5140> "Point(86.81307 23.18844)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377234> <http://www.wikidata.org/prop/direct/P625> "Point(86.81244 23.18844)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377235> <http://www.wikidata.org/prop/direct/P625> "Point(86.81643 23.17816)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377235> <http://www.wikidata.org/prop/direct/P5140> "Point(86.81693 23.1777)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377238> <http://www.wikidata.org/prop/direct/P5140> "Point(86.83 23.18246)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377238> <http://www.wikidata.org/prop/direct/P625> "Point(86.83016 23.18438)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377242> <http://www.wikidata.org/prop/direct/P5140> "Point(86.82442 23.16629)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377242> <http://www.wikidata.org/prop/direct/P625> "Point(86.82431 23.16587)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377247> <http://www.wikidata.org/prop/direct/P625> "Point(6.616641 45.963854)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377252> <http://www.wikidata.org/prop/direct/P5140> "Point(86.78502 23.16932)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377252> <http://www.wikidata.org/prop/direct/P625> "Point(86.78551 23.16777)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377272> <http://www.wikidata.org/prop/direct/P5140> "Point(86.81777 23.1339)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377272> <http://www.wikidata.org/prop/direct/P625> "Point(86.81744 23.13479)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377276> <http://www.wikidata.org/prop/direct/P5140> "Point(86.84164 23.15272)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377276> <http://www.wikidata.org/prop/direct/P625> "Point(86.8405 23.15272)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377277> <http://www.wikidata.org/prop/direct/P5140> "Point(86.8345 23.14264)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377277> <http://www.wikidata.org/prop/direct/P625> "Point(86.83451 23.142)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377297> <http://www.wikidata.org/prop/direct/P5140> "Point(86.87292 23.17167)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377297> <http://www.wikidata.org/prop/direct/P625> "Point(86.87277 23.1727)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377351> <http://www.wikidata.org/prop/direct/P5140> "Point(86.90315 23.17107)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377351> <http://www.wikidata.org/prop/direct/P625> "Point(86.90389 23.17029)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377359> <http://www.wikidata.org/prop/direct/P5140> "Point(86.94978 23.17383)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377359> <http://www.wikidata.org/prop/direct/P625> "Point(86.95015 23.17416)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377369> <http://www.wikidata.org/prop/direct/P5140> "Point(86.90996 23.16944)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377369> <http://www.wikidata.org/prop/direct/P625> "Point(86.9098 23.16892)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377373> <http://www.wikidata.org/prop/direct/P5140> "Point(86.91341 23.15229)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377373> <http://www.wikidata.org/prop/direct/P625> "Point(86.91449 23.15134)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377402> <http://www.wikidata.org/prop/direct/P5140> "Point(86.91985 23.09249)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377402> <http://www.wikidata.org/prop/direct/P625> "Point(86.92034 23.09147)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377403> <http://www.wikidata.org/prop/direct/P5140> "Point(86.91612 23.08243)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377403> <http://www.wikidata.org/prop/direct/P625> "Point(86.91605 23.08257)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377420> <http://www.wikidata.org/prop/direct/P5140> "Point(86.93393 23.06868)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377420> <http://www.wikidata.org/prop/direct/P625> "Point(86.93349 23.06928)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377426> <http://www.wikidata.org/prop/direct/P625> "Point(86.9527 23.08859)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377426> <http://www.wikidata.org/prop/direct/P5140> "Point(86.95375 23.08823)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377429> <http://www.wikidata.org/prop/direct/P5140> "Point(86.94877 23.10287)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377429> <http://www.wikidata.org/prop/direct/P625> "Point(86.95008 23.10091)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377487> <http://www.wikidata.org/prop/direct/P5140> "Point(86.98285 23.07471)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377487> <http://www.wikidata.org/prop/direct/P625> "Point(86.9862 23.07345)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377489> <http://www.wikidata.org/prop/direct/P5140> "Point(86.95474 23.07335)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377489> <http://www.wikidata.org/prop/direct/P625> "Point(86.95478 23.07364)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377495> <http://www.wikidata.org/prop/direct/P625> "Point(86.96309 23.05393)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377495> <http://www.wikidata.org/prop/direct/P5140> "Point(86.9612 23.05534)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377503> <http://www.wikidata.org/prop/direct/P625> "Point(5.210768 44.519708)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377505> <http://www.wikidata.org/prop/direct/P5140> "Point(86.94456 23.27905)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377505> <http://www.wikidata.org/prop/direct/P625> "Point(86.94355 23.27971)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377514> <http://www.wikidata.org/prop/direct/P5140> "Point(86.98667 23.26673)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377514> <http://www.wikidata.org/prop/direct/P625> "Point(86.98691 23.26611)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377534> <http://www.wikidata.org/prop/direct/P5140> "Point(86.96078 23.2587)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377534> <http://www.wikidata.org/prop/direct/P625> "Point(86.96048 23.25911)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377537> <http://www.wikidata.org/prop/direct/P5140> "Point(86.95456 23.25035)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377537> <http://www.wikidata.org/prop/direct/P625> "Point(86.9538 23.24942)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377571> <http://www.wikidata.org/prop/direct/P5140> "Point(86.90734 23.22668)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377571> <http://www.wikidata.org/prop/direct/P625> "Point(86.90612 23.22824)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377573> <http://www.wikidata.org/prop/direct/P5140> "Point(86.91186 23.2218)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377573> <http://www.wikidata.org/prop/direct/P625> "Point(86.91171 23.22076)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377586> <http://www.wikidata.org/prop/direct/P5140> "Point(86.94362 23.21006)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377586> <http://www.wikidata.org/prop/direct/P625> "Point(86.94321 23.20966)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377605> <http://www.wikidata.org/prop/direct/P5140> "Point(86.96871 23.22494)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377605> <http://www.wikidata.org/prop/direct/P625> "Point(86.96803 23.22593)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377638> <http://www.wikidata.org/prop/direct/P5140> "Point(87.01361 23.18588)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377638> <http://www.wikidata.org/prop/direct/P625> "Point(87.01492 23.18354)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377656> <http://www.wikidata.org/prop/direct/P625> "Point(6.146897 45.528026)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377657> <http://www.wikidata.org/prop/direct/P5140> "Point(86.995 23.22169)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377657> <http://www.wikidata.org/prop/direct/P625> "Point(86.99548 23.22095)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377658> <http://www.wikidata.org/prop/direct/P5140> "Point(87.00755 23.22607)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377658> <http://www.wikidata.org/prop/direct/P625> "Point(87.00766 23.22646)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377660> <http://www.wikidata.org/prop/direct/P5140> "Point(86.99807 23.21269)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377660> <http://www.wikidata.org/prop/direct/P625> "Point(86.99814 23.2128)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377662> <http://www.wikidata.org/prop/direct/P5140> "Point(87.01017 23.20419)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377662> <http://www.wikidata.org/prop/direct/P625> "Point(87.00902 23.20318)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377666> <http://www.wikidata.org/prop/direct/P5140> "Point(87.01721 23.19141)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377666> <http://www.wikidata.org/prop/direct/P625> "Point(87.01684 23.19213)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
<http://www.wikidata.org/entity/Q60377684> <http://www.wikidata.org/prop/direct/P5140> "Point(87.0451 23.21315)"^^<http://www.opengis.net/ont/geosparql#wktLiteral> .
